title,article,referrer,release_date,authors,website_match
Uniswap V2 — DeFi Protocol explained from its code | Medium,https://medium.com/@bloqarl/uniswap-v2-complete-guide-to-understand-the-defi-protocol-d3a0e766cbdd,,,,article_general_website
Smart Contract Auditing Roadmap 2023 | Medium,https://medium.com/@bloqarl/how-can-i-learn-about-smart-contract-auditing-from-zero-week-1-learning-roadmap-4347785e6f9b,,,,article_general_website
Smart Contract Hacking course: Was it worth to pay for it? Did I learn much? | by Bloqarl | Medium,https://medium.com/@bloqarl/smart-contract-hacking-course-was-it-worth-to-pay-for-it-did-i-learn-much-ddd1c775cf26,,,,article_general_website
"Echidna Tutorial: #2 Fuzzing with Assertion Testing Mode | by Bloqarl | Jan, 2024 | Medium",https://medium.com/@bloqarl/echidna-tutorial-2-fuzzing-with-assertion-testing-mode-00405454ef3d,,,,article_general_website
"Learn Echidna: Introduction to Invariant Tests | by Bloqarl | Jan, 2024 | Medium",https://medium.com/@bloqarl/learn-echidna-introduction-to-invariant-tests-3094f51544d6,,,,article_general_website
Finding it complex to learn Rust?  Build an NFT and take your Rust to the next level. | Medium,https://medium.com/@bloqarl/finding-it-complex-to-learn-rust-not-anymore-build-an-nft-and-take-your-rust-to-the-next-level-b2b025d7363d,,,,article_general_website
Revolutionizing DeFi: How AI Enhances Smart Contract Security | by Bloqarl | Medium,https://medium.com/@bloqarl/revolutionizing-defi-how-ai-enhances-smart-contract-security-030b15418f62,,,,article_general_website
Security system starts with the testing: how to properly battle test your smart contracts | by Bloqarl | Rektoff | Medium,https://medium.com/rektoff/a-security-system-starts-with-the-testing-how-to-properly-battle-test-your-smart-contracts-4dd3a7538959,,,,article_general_website
Top-10 Vulnerabilities in Substrate-based Blockchains Using Rust | by Bloqarl | Rektoff | Medium,https://medium.com/rektoff/top-10-vulnerabilities-in-substrate-based-blockchains-using-rust-d454279521ff,,,,article_general_website
Cardano’s Move to Polkadot and Substrate — Revolutionizing Blockchain Interoperability | by Bloqarl | Medium,https://medium.com/@bloqarl/cardanos-move-to-polkadot-and-substrate-revolutionizing-blockchain-interoperability-1821e2378cfd,,,,article_general_website
How Can I Integrate Lido Tokens into My dApp? | by Bloqarl | Medium,https://medium.com/@bloqarl/how-can-i-integrate-lido-tokens-into-my-dapp-dd9b1f69fe99,,,,article_general_website
Smart Contract Shadow Audit in CodeHawks - Bloqarl - Medium,https://medium.com/@bloqarl/smart-contract-shadow-audit-in-codehawks-b625d178751e,,,,article_general_website
Uniswap V2 Router Explained by a Smart Contract Auditor — Add Liquidity | DeFi Protocol | by Bloqarl | Medium,https://medium.com/@bloqarl/uniswap-v2-router-explained-by-a-smart-contract-auditor-add-liquidity-defi-protocol-6e23973ad62e,,,,article_general_website
"Balancer: The Yield Bearing Asset Thesis | by Beethoven X | Balancer Protocol | Feb, 2024 | Medium",https://medium.com/balancer-protocol/balancer-the-yield-bearing-asset-thesis-f44489ba2deb,,,,article_general_website
The promise and challenges of crypto + AI applications,https://vitalik.eth.limo/general/2024/01/30/cryptoai.html,,,,article_general_website
Getting Deep Into EVM: How Ethereum Works Backstage | by vasa | The Startup | Medium,https://medium.com/swlh/getting-deep-into-evm-how-ethereum-works-backstage-ab6ad9c0d0bf,https://www.zaryabs.com/evm-learning-resources/,,,article_general_website
EVM Deep Dives: The Path to Shadowy Super Coder 🥷 💻 - Part 1,https://noxx.substack.com/p/evm-deep-dives-the-path-to-shadowy?s=r&ref=zaryabs.com,https://www.zaryabs.com/evm-learning-resources/,,,article_general_website
EVM Deep Dives: The Path to Shadowy Super Coder 🥷 💻 - Part 2,https://noxx.substack.com/p/evm-deep-dives-the-path-to-shadowy-d6b?s=r&ref=zaryabs.com,https://www.zaryabs.com/evm-learning-resources/,,,article_general_website
EVM Deep Dives: The Path to Shadowy Super Coder 🥷 💻 - Part 3,https://noxx.substack.com/p/evm-deep-dives-the-path-to-shadowy-3ea?s=r&ref=zaryabs.com,https://www.zaryabs.com/evm-learning-resources/,,,article_general_website
Diving Into The Ethereum VM Part 2 — How I Learned To Start Worrying And Count The Storage Cost | by zh | Medium,https://medium.com/@hayeah/diving-into-the-ethereum-vm-part-2-storage-layout-bc5349cb11b7,https://www.zaryabs.com/evm-learning-resources/,,,article_general_website
Diving Into The Ethereum VM Part 3 — The Hidden Costs of Arrays | by zh | Medium,https://medium.com/@hayeah/diving-into-the-ethereum-vm-the-hidden-costs-of-arrays-28e119f04a9b,https://www.zaryabs.com/evm-learning-resources/,,,article_general_website
How To Decipher A Smart Contract Method Call | by zh | Medium,https://medium.com/@hayeah/how-to-decipher-a-smart-contract-method-call-8ee980311603,https://www.zaryabs.com/evm-learning-resources/,,,article_general_website
Diving Into The Ethereum VM Part 5 — The Smart Contract Creation Process | by zh | Medium,https://medium.com/@hayeah/diving-into-the-ethereum-vm-part-5-the-smart-contract-creation-process-cb7b6133b855,https://www.zaryabs.com/evm-learning-resources/,,,article_general_website
Solidity Tutorial : all about Assembly | by Jean Cvllr | Medium,https://jeancvllr.medium.com/solidity-tutorial-all-about-assembly-5acdfefde05c,https://www.zaryabs.com/evm-learning-resources/,,,medium_article_3
,https://www.rareskills.io/post/ethereum-contract-creation-code?ref=zaryabs.com,https://www.zaryabs.com/evm-learning-resources/,,,article_general_website
,https://forum.celestia.org/t/sharing-a-sequencer-set-by-separating-execution-from-aggregation/702,,,,article_general_website
,https://social-dilemmas.github.io/,,,,
,https://theblockchainerhub.xyz/,,,,
Introducing Multiplicity,https://blog.duality.xyz/introducing-multiplicity/,https://www.twitter.com/unlock_VALue,,,duality_blog_article
Shutterized OP Stack Testnet Announcement and Roadmap,https://blog.shutter.network/shutterized-opstack-testnet-announcement-and-roadmap/,https://www.twitter.com/unlock_VALue,,,shutter_network_blog_article
Web3 Security: In-Depth — Officer's Blog,https://officercia.mirror.xyz/dgKaZvBsP90fNc7YLtL-ibRIZYcbvTdtVPdmNoB6s_M,https://twitter.com/officer_cia/status/1757114238370226652,,,mirror_xyz_article_1
The price is right: Realigning proposer-builder incentives with predictive MEV-burn - Economics - Ethereum Research,https://ethresear.ch/t/the-price-is-right-realigning-proposer-builder-incentives-with-predictive-mev-burn/18656,https://twitter.com/soispoke/status/1757078115308786078,,,article_general_website
"Validator Penalties, Slashing, and their Impact on Tokemak v2 | by Tokemak | Tokemak | Medium",https://medium.com/tokemak/validator-penalties-slashing-and-their-impact-on-tokemak-v2-f690489e7529,,,,article_general_website
Tokemak x Zealy Campaign & Upcoming Awareness Initiatives | by Tokemak | Tokemak | Medium,https://medium.com/tokemak/tokemak-x-zealy-campaign-upcoming-awareness-initiatives-d11365383a0e,,,,article_general_website
"Tokemak (v2): Introducing LMPs, Autopilot, and the DAO Liquidity Marketplace | by Tokemak | Tokemak | Medium",https://medium.com/tokemak/tokemak-v2-introducing-lmps-autopilot-and-the-dao-liquidity-marketplace-86b8ec0656a,,,,article_general_website
All Systems Go for accTOKE and Rewards Logic Update | by Tokemak | Tokemak | Medium,https://medium.com/tokemak/all-systems-go-for-acctoke-and-rewards-logic-update-d5f0ecf34629,,,,article_general_website
TOKE/ETH Curve v2 LP (Boost with Convex) | by Tokemak | Tokemak | Medium,https://medium.com/tokemak/toke-eth-curve-v2-lp-boost-with-convex-455c3b284249,,,,article_general_website
┻┳ The ACCretion. The next phase of Tokemak is all about… | by Tokemak | Tokemak | Medium,https://medium.com/tokemak/the-accretion-3e348c1be5ca,,,,article_general_website
┻┳ A Few Upcoming Milestones for 2022 | by Tokemak | Tokemak | Medium,https://medium.com/tokemak/a-few-upcoming-milestones-for-2022-90e3415f5119,,,,article_general_website
"C.o.R.E.3 Voting Begins This Monday, May 2nd | by Tokemak | Tokemak | Medium",https://medium.com/tokemak/c-o-r-e-3-voting-begins-this-monday-may-2nd-1687ff492199,,,,article_general_website
"TOKE Emissions Update April 2022. Phase 1 Effective April 13th, 2022 | by Tokemak | Tokemak | Medium",https://medium.com/tokemak/toke-emissions-update-april-2022-675240fbfad0,,,,article_general_website
Tokemak Update March 2022. March of the Tokemechs | by Tokemak | Tokemak | Medium,https://medium.com/tokemak/tokemak-update-march-2022-eb8a4f7bc525,,,,article_general_website
The Conclusion of Cycle Zero: Weekly Cycles and Staked TOKE Migration | by Tokemak | Tokemak | Medium,https://medium.com/tokemak/the-conclusion-of-cycle-zero-weekly-cycles-and-staked-toke-migration-33a1811969e5,,,,article_general_website
"Brace Yourselves, Pilots: Tokemak Liquidity Deployment Begins | by Tokemak | Tokemak | Medium",https://medium.com/tokemak/brace-yourselves-pilots-tokemak-liquidity-deployment-begins-b1526c9bb0e4,,,,article_general_website
UI Update: Exchange Voting is Live | by Tokemak | Tokemak | Medium,https://medium.com/tokemak/ui-update-exchange-voting-is-live-d221ec44326c,,,,article_general_website
Minimal ePBS - Beacon Chain Changes - Block proposer - Ethereum Research,https://ethresear.ch/t/minimal-epbs-beacon-chain-changes/18653,https://twitter.com/terencechain/status/1757053867265855700,,,article_general_website
Leaderless Auctions,https://www.paradigm.xyz/2024/02/leaderless-auctions,https://twitter.com/_Dave__White_/status/1757471352897122672,,,article_general_website
"EIP-4844, Blobs, and Blob Gas: What you need to know",https://www.blocknative.com/blog/eip-4844-blobs-and-blob-gas-what-you-need-to-know,,,,article_blog_post
Deconstructing a Solidity Contract —Part I: Introduction,https://blog.openzeppelin.com/deconstructing-a-solidity-contract-part-i-introduction-832efd2d7737?ref=zaryabs.com,https://www.zaryabs.com/evm-learning-resources/,,,openzeppelin_blog_article
Diving Into The Ethereum Virtual Machine | by zh | Qtum,https://blog.qtum.org/diving-into-the-ethereum-vm-6e8d5d2f3c30,https://www.zaryabs.com/evm-learning-resources/,,,qtum_blog_article
,https://blog.merkle.io/blog/off-chain-bundles,https://twitter.com/merkle_mev/status/1757102503747862724,,,article_blog_post
,https://blog.chain.link/chainlink-fair-sequencing-services-enabling-a-provably-fair-defi-ecosystem/,https://www.twitter.com/unlock_VALue,,,chainlink_blog_article
"EIP 4844: What does it mean for L2 users? | by Ed Felten | Offchain Labs | Feb, 2024 | Medium",https://medium.com/offchainlabs/eip-4844-what-does-it-mean-for-l2-users-5e86ebc4c028,https://twitter.com/OffchainLabs/status/1757461008849740153,,,article_general_website
"Sangria: A PLONK-ish folding scheme | by Crypto Fairy | Feb, 2024 | Medium",https://medium.com/@cryptofairy/sangria-a-plonk-ish-folding-scheme-2271204d2285,,,,article_general_website
Introducing the CAKE framework,https://frontier.tech/the-cake-framework,,,,
"zkSync Insufficient Proof Verification Bugfix Review | by Immunefi Editor | Immunefi | Feb, 2024 | Medium",https://medium.com/immunefi/zksync-insufficient-proof-verification-bugfix-review-dcd57944d0e2,https://twitter.com/chrisdior777/status/1758078448076284015,,,article_general_website
,https://www.galaxy.com/insights/research/understanding-intersection-crypto-ai/,https://twitter.com/Uptodatenow/status/1758143881261040098,,,article_general_website
Uniswap v2 Overview,https://blog.uniswap.org/uniswap-v2,https://risencrypto.github.io/,,,
Uniswap v3 liquidity formula explained | by Atis E | Medium,https://atise.medium.com/uniswap-v3-liquidity-formula-explained-de8bd42afc3c,https://risencrypto.github.io/,,,medium_article_3
,https://gov.uniswap.org/t/a-deep-dive-of-uniswaps-governance/19792,https://risencrypto.github.io/,,,article_general_website
Liquidity Mining on Uniswap v3,https://www.paradigm.xyz/2021/05/liquidity-mining-on-uniswap-v3,https://risencrypto.github.io/,,,article_general_website
,https://drive.google.com/file/d/1dRifSAXxc-6HKCKH8tcygEmHxJTKAlxp/view,https://risencrypto.github.io/,,,article_general_website
,https://risencrypto.github.io/Sumcheck/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/Plonk/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/PLONKPerm/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/PLONKWHY/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/R1CSQAP/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/Kate/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/WeilMOV/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/CofactorClearing/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/ExtensionFields/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/QuadraticSieve/,https://risencrypto.github.io/,,,article_risencrypto
,https://risencrypto.github.io/PohligHellman/,https://risencrypto.github.io/,,,article_risencrypto
Fiat-Shamir security of FRI and related SNARKs — Part 1 | by Albert Garreta | Nethermind.eth | Medium,https://medium.com/nethermind-eth/fiat-shamir-security-of-fri-and-related-snarks-part-1-9b913728ddec,,,,article_general_website
Under the hood of Cairo 1.0: Exploring Sierra | by Mathieu | Nethermind.eth | Medium,https://medium.com/nethermind-eth/under-the-hood-of-cairo-1-0-exploring-sierra-7f32808421f5,,,,article_general_website
The History and Future of Account Abstraction | by Ismael Darwish | Nethermind.eth | Medium,https://medium.com/nethermind-eth/the-history-and-future-of-account-abstraction-10cb097ebdc8,,,,article_general_website
Under the hood of Cairo 1.0: Exploring Sierra | by Mathieu | Nethermind.eth | Medium,https://medium.com/nethermind-eth/under-the-hood-of-cairo-1-0-exploring-sierra-1220f6dbcf9,,,,article_general_website
"The Liquid Staking Rush. By Joel Kahil, Benn Glorfield, and Eli… | by DeFi Scientist | Nethermind.eth | Medium",https://medium.com/nethermind-eth/the-liquid-staking-rush-1977aef2bad0,,,,article_general_website
Getting started with Nethermind’s Starknet RPC service | by Nethermind | Nethermind.eth | Medium,https://medium.com/nethermind-eth/getting-started-with-netherminds-starknet-rpc-service-f6b49df8b889,,,,article_general_website
Cairo: the Starknet way to writing safe code | by Kalzak | Nethermind.eth | Medium,https://medium.com/nethermind-eth/cairo-the-starknet-way-to-writing-safe-code-8169486c7132,,,,article_general_website
Sunsetting Warp: A Farewell to the Solidity to Cairo transpiler | by Nethermind | Nethermind.eth | Medium,https://medium.com/nethermind-eth/sunsetting-warp-a-farewell-to-the-solidity-to-cairo-transpiler-79e9fdab5f5a,,,,article_general_website
How to monitor Starknet wallets. Learn how to build a Starknet wallet… | by Jelilat Anofiu | Nethermind.eth | Medium,https://medium.com/nethermind-eth/how-to-monitor-starknet-wallets-f500845a1030,,,,article_general_website
Juno v.0.4.0: Production-ready. Nethermind’s Starknet client… | by Rian Hughes | Nethermind.eth | Medium,https://medium.com/nethermind-eth/juno-0-4-production-ready-a15078397627,,,,article_general_website
Under the hood of Cairo 1.0: Exploring Sierra | by Mathieu | Nethermind.eth | Medium,https://medium.com/nethermind-eth/under-the-hood-of-cairo-1-0-exploring-sierra-9355d618b26f,,,,article_general_website
Verifying a smart contract on Voyager | by Chen Wen Kang | Nethermind.eth | Medium,https://medium.com/nethermind-eth/verifying-a-starknet-smart-contract-on-voyager-3c2f127e84f6,,,,article_general_website
Introduction to Horus — Part 2. Formal verification of an automated… | by Julian Sutherland | Nethermind.eth | Medium,https://medium.com/nethermind-eth/introduction-to-horus-part-2-3dbc77dcdb4a,,,,article_general_website
Introduction to Horus — Part 1. Horus is an open-source automated… | by Julian Sutherland | Nethermind.eth | Medium,https://medium.com/nethermind-eth/introduction-to-horus-part-1-fbc16af3ba67,,,,article_general_website
"A First Look at Cairo 1.0: A Safer, Stronger & Simpler Provable Programming Language | by Mathieu | Nethermind.eth | Medium",https://medium.com/nethermind-eth/a-first-look-at-cairo-1-0-a-safer-stronger-simpler-provable-programming-language-892ce4c07b38,,,,article_general_website
Cairo fundamentals stacked up against EVM and Solidity | by Mauricio Perdomo | Nethermind.eth | Medium,https://medium.com/nethermind-eth/cairo-fundamentals-stacked-up-against-evm-and-solidity-1d8d4e12b2c3,,,,article_general_website
"Introducing UniStark: Uniswap, only Warp’ed to StarkNet | by Jorik Schellekens | Nethermind.eth | Medium",https://medium.com/nethermind-eth/introducing-unistark-uniswap-only-warped-to-starknet-6b62d3a96690,,,,article_general_website
Reducing the step count of 256-bit operations in Cairo | by Yevgeny Zaytman | Nethermind.eth | Medium,https://medium.com/nethermind-eth/reducing-the-step-count-for-256-bit-operations-in-cairo-61299649dc0c,,,,article_general_website
Aave <> StarkNet Bridge. by Massil Achab | by Massil Achab | Nethermind.eth | Medium,https://medium.com/nethermind-eth/aave-starknet-bridge-9de6797c4ada,,,,article_general_website
Cairo Coding Guidelines. by Massil Achab and Kalzak. | by Massil Achab | Nethermind.eth | Medium,https://medium.com/nethermind-eth/cairo-coding-guidelines-74eb6f4ee264,,,,article_general_website
Warp 2.0 — Transpiling Directly From Solidity to Cairo | by Guy McComb | Nethermind.eth | Medium,https://medium.com/nethermind-eth/warp-2-0-transpiling-directly-from-solidity-to-cairo-9bf41a6d26ee,,,,article_general_website
Introducing Voyager — The window to StarkNet | by Ismael Darwish | Nethermind.eth | Medium,https://medium.com/nethermind-eth/introducing-voyager-the-window-to-starknet-c948f3a07a9b,,,,article_general_website
Algebraic Geometry Codes. Data is usually stored and transferred… | by Ignacio Manzur Tomasini | Nethermind.eth | Medium,https://medium.com/nethermind-eth/algebraic-geometry-codes-8b760f03b5d3,,,,article_general_website
Ethereum Withdrawals and Liquid Staking | by Jorge Arce | Nethermind.eth | Medium,https://medium.com/nethermind-eth/ethereum-withdrawals-and-liquid-staking-68f0d50bbb81,,,,article_general_website
Systematization of Knowledge for Decentralized Identities & Verifiable Credentials —Phase 1 of Research for Lido DAO: Complete | by Nethermind | Nethermind.eth | Medium,https://medium.com/nethermind-eth/systematization-of-knowledge-for-decentralized-identities-verifiable-credentials-phase-1-of-e972cf5ec153,,,,article_general_website
How to reach consensus with strangers | by Albert Garreta | Nethermind.eth | Medium,https://medium.com/nethermind-eth/how-to-reach-consensus-with-strangers-9b57264afd65,,,,article_general_website
A tour of Verifiable Secret Sharing schemes and Distributed Key Generation protocols. | by Ignacio Manzur Tomasini | Nethermind.eth | Medium,https://medium.com/nethermind-eth/a-tour-of-verifiable-secret-sharing-schemes-and-distributed-key-generation-protocols-3c814e0d47e1,,,,article_general_website
Sorting out Distributed Validator Technology - Nethermind.eth - Medium,https://medium.com/nethermind-eth/sorting-out-distributed-validator-technology-a6f8ca1bbce3,,,,article_general_website
"Secret Sharing For Sharing Mnemonics, Part II - Nethermind.eth - Medium",https://medium.com/nethermind-eth/secret-sharing-for-sharing-mnemonics-part-ii-d76dc1581681,,,,article_general_website
Using Shamir’s secret sharing to share mnemonics - Nethermind.eth - Medium,https://medium.com/nethermind-eth/using-shamirs-secret-sharing-to-share-mnemonics-c40429835117,,,,article_general_website
"The zkSync Era Remix Plugin: A How-To Guide | by Bohdan Ohorodnii | Nethermind.eth | Jan, 2024 | Medium",https://medium.com/nethermind-eth/the-zksync-era-remix-plugin-a-how-to-guide-fc54e8d24bd3,,,,article_general_website
"Nethermind client: 3 Experimental Approaches to State Database Change | by Nethermind | Nethermind.eth | Jan, 2024 | Medium",https://medium.com/nethermind-eth/nethermind-client-3-experimental-approaches-to-state-database-change-8498e3d89771,,,,article_general_website
Unlocking Onboarding to Starknet: An Overview of the Starknet Remix Plugin | by Edgar Barrantes | Nethermind.eth | Medium,https://medium.com/nethermind-eth/unlocking-onboarding-to-starknet-an-overview-of-the-starknet-remix-plugin-6b0658e73521,,,,article_general_website
,https://anoma.net/blog/abstract-intent-machines,,,,article_blog_post
Endgame Staking Economics: A Case for Targeting - Economics - Ethereum Research,https://ethresear.ch/t/endgame-staking-economics-a-case-for-targeting/18751,https://x.com/superphiz/status/1760742225364046322?s=46&t=LTSoDWXLa08Oi2VCOCK2Yg,,,article_general_website
,https://governance.aave.com/t/gauntlet-is-leaving-aave/16700?u=hazbobo,,,,article_general_website
mev-boost improvement proposal #0 - HackMD,https://notes.ethereum.org/@ralexstokes/mbip-0,https://twitter.com/ralexstokes/status/1759729243070587030,,,article_general_website
Block scoring for mev-boost relays - #26 by vitaliy - Relays - The Flashbots Collective,https://collective.flashbots.net/t/block-scoring-for-mev-boost-relays/202/26?u=ralexstokes,,,,article_general_website
Shutter Economics,https://blog.shutter.network/shutter-economics/,,,,shutter_network_blog_article
"0Kage Diaries Chapter 2 — Affine. Disclaimer: The opinions expressed here… | by 0Kage | Feb, 2024 | Medium",https://medium.com/@0kage/hack-series-deep-dive-chapter-2-affine-da2d7b0bbefd,https://twitter.com/0kage_eth/status/1761594595652366839,,,article_general_website
0Kage Diaries Chapter 1 — Enzyme Finance | by 0Kage | Medium,https://medium.com/@0kage/hack-series-deep-dive-chapter-1-enzyme-finance-90f4d85c067e,https://twitter.com/shealtielanz/status/1761693985788035493,,,article_general_website
,https://www.rareskills.io/post/gas-optimization,,,,article_general_website
,https://www.rareskills.io/zk-book,,,,
,https://www.rareskills.io/compound-v3-book,,,,
,https://www.rareskills.io/uniswap-v2-book,,,,
"Running Bittensor. By: Ronan Broadhead x Derek Edwards | by Ronan | Collab+Currency | Feb, 2024 | Medium",https://medium.com/collab-currency/running-bittensor-9d0e810d2483,https://x.com/ronangmi/status/1762132322718298197?s=46&t=LTSoDWXLa08Oi2VCOCK2Yg,,,article_general_website
Hacking the Blockchain: Ethereum. “Two roads diverged in a wood and I — I… | by Sleepy | Immunefi | Medium,https://medium.com/immunefi/hacking-the-blockchain-an-ultimate-guide-4f34b33c6e8b,,,,article_general_website
CAKE Working Group,https://frontier.tech/cake-working-group,https://twitter.com/FrontierDotTech/status/1760815850242613646,,,
Demonstration of SUAVE oracle - SUAVE - The Flashbots Collective,https://collective.flashbots.net/t/demonstration-of-suave-oracle/3112,,,,article_general_website
Liquidity Bootstrapping Pool by Shutter DAO 0x36 Has Closed - The Numbers,https://blog.shutter.network/liquidity-bootstrapping-pool-by-shutter-dao-0x36-has-closed-the-numbers/,,,,shutter_network_blog_article
Integrating SUAVE with Astria Rollups - SUAVE - The Flashbots Collective,https://collective.flashbots.net/t/integrating-suave-with-astria-rollups/3118,,,,article_general_website
,https://www.eip4844.com/,,,,
Frequent Batch Auction on SUAVE - SUAVE - The Flashbots Collective,https://collective.flashbots.net/t/frequent-batch-auction-on-suave/3104,,,,article_general_website
Composable block building - Mev-Compose - SUAVE - The Flashbots Collective,https://collective.flashbots.net/t/composable-block-building-mev-compose/3091,,,,article_general_website
Announcing Suave-std - SUAVE - The Flashbots Collective,https://collective.flashbots.net/t/announcing-suave-std/3043/1,,,,article_general_website
Protecc’ed Execution on Orderflow - SUAVE - The Flashbots Collective,https://collective.flashbots.net/t/protecc-ed-execution-on-orderflow/3113,,,,article_general_website
SUAVE Bridge - SUAVE - The Flashbots Collective,https://collective.flashbots.net/t/suave-bridge/2696,,,,article_general_website
,https://docs.clusters.xyz/,,,,
"The more, the less censored: Introducing committee-enforced inclusion sets (COMIS) on Ethereum - Block proposer - Ethereum Research",https://ethresear.ch/t/the-more-the-less-censored-introducing-committee-enforced-inclusion-sets-comis-on-ethereum/18835,https://twitter.com/soispoke/status/1763214200694796774,,,article_general_website
Payload boosts in ePBS - Proof-of-Stake - Ethereum Research,https://ethresear.ch/t/payload-boosts-in-epbs/18769,,,,article_general_website
Zero-Knowledge Rainbow Bridge: Infusing Blockchain Interactions with a Prism of Privacy - zk-s[nt]arks - Ethereum Research,https://ethresear.ch/t/zero-knowledge-rainbow-bridge-infusing-blockchain-interactions-with-a-prism-of-privacy/18825,,,,article_general_website
Trustless Bitcoin Bridge Creation with Witness Encryption - Cryptography - Ethereum Research,https://ethresear.ch/t/trustless-bitcoin-bridge-creation-with-witness-encryption/11953,,,,article_general_website
Properties of issuance level: consensus incentives and variability across potential reward curves - Economics - Ethereum Research,https://ethresear.ch/t/properties-of-issuance-level-consensus-incentives-and-variability-across-potential-reward-curves/18448,,,,article_general_website
The Preconfirmation Gateway ~ Unlocking Preconfirmations: From User to Preconfer - Layer 2 - Ethereum Research,https://ethresear.ch/t/the-preconfirmation-gateway-unlocking-preconfirmations-from-user-to-preconfer/18812,,,,article_general_website
The risks of LRTs - Block proposer - Ethereum Research,https://ethresear.ch/t/the-risks-of-lrts/18799,,,,article_general_website
Inclusion List (EIP-7547) End to End Workflow - Block proposer - Ethereum Research,https://ethresear.ch/t/inclusion-list-eip-7547-end-to-end-workflow/18810,,,,article_general_website
Easy proof of equivalence between multiple polynomial commitment schemes to the same data - zk-s[nt]arks - Ethereum Research,https://ethresear.ch/t/easy-proof-of-equivalence-between-multiple-polynomial-commitment-schemes-to-the-same-data/8188,,,,article_general_website
Collusion-Resistant Impartial Selection Protocol (CRISP) - Applications - Ethereum Research,https://ethresear.ch/t/collusion-resistant-impartial-selection-protocol-crisp/18804,,,,article_general_website
Concurrent Block Proposers in Ethereum - Block proposer - Ethereum Research,https://ethresear.ch/t/concurrent-block-proposers-in-ethereum/18777,,,,article_general_website
"Launching mev.fyi, the MEV research chatbot - Meta-innovation - Ethereum Research",https://ethresear.ch/t/launching-mev-fyi-the-mev-research-chatbot/18796,,,,article_general_website
What is a Blockchain Replay Attack? Full Guide on the 5 Most Common Types,https://www.cyfrin.io/blog/replay-attack-in-ethereum,,,,article_blog_post
11 Advanced Solidity Gas Optimization Tips,https://www.cyfrin.io/blog/solidity-gas-optimization-tips,,,,article_blog_post
5 Steps to Become a Blockchain Developer - The Full Roadmap,https://www.cyfrin.io/blog/how-to-become-a-blockchain-solidity-developer,,,,article_blog_post
Price Oracle Manipulation Attacks - The Full Guide,https://www.cyfrin.io/blog/price-oracle-manipulation-attacks-with-examples,,,,article_blog_post
What is a Smart Contract Security Audit?,https://www.cyfrin.io/blog/what-is-a-smart-contract-audit,,,,article_blog_post
Upgradable Smart Contracts | What is a Smart Contract Proxy Pattern?,https://www.cyfrin.io/blog/upgradeable-proxy-smart-contract-pattern,,,,article_blog_post
8 Industry-leading Smart Contract Auditing Tools,https://www.cyfrin.io/blog/industry-leading-smart-contract-auditing-and-security-tools,,,,article_blog_post
Understanding Sybil Attacks in Blockchain and Smart Contracts,https://www.cyfrin.io/blog/understanding-sybil-attacks-in-blockchain-and-smart-contracts,,,,article_blog_post
Learn Web3 Development For Free | Top 9 Courses,https://www.cyfrin.io/blog/learn-web3-development-roadmap,,,,article_blog_post
How to become a Smart Contract Auditor | Full Roadmap,https://www.cyfrin.io/blog/how-to-become-a-smart-contract-auditor-courses-and-resources,,,,article_blog_post
What is fuzzing (fuzz tests) - Cybersecurity and Smart Contracts,https://www.cyfrin.io/blog/smart-contract-fuzzing-and-invariants-testing-foundry,,,,article_blog_post
,https://www.cyfrin.io/blog/smart-contract-auditor-salary,,,,article_blog_post
How did the Euler Finance hack happen? | Hack Analysis and Proof of Concept,https://www.cyfrin.io/blog/how-did-the-euler-finance-hack-happen-hack-analysis,,,,article_blog_post
Solodit Joins the Cyfrin Ecosystem,https://www.cyfrin.io/blog/solodit-joins-cyfrin-ecosystem,,,,article_blog_post
"Top 5 Web3 Developer Tools |  Languages, frameworks, and security",https://www.cyfrin.io/blog/top-web3-tools-for-developers,,,,article_blog_post
How to white hat a smart contract,https://www.cyfrin.io/blog/how-to-white-hat-a-smart-contract,,,,article_blog_post
AI Code Debugger | How to debug anything with AI,https://www.cyfrin.io/blog/ai-code-debugger-debug-code-with-ai,,,,article_blog_post
Best Web3 Wallets | Safest ways to store your crypto,https://www.cyfrin.io/blog/best-web3-wallets-safest-way-to-store-crypto,,,,article_blog_post
Smart Contract Formal Verification and Symbolic Execution Testing,https://www.cyfrin.io/blog/solidity-smart-contract-formal-verification-symbolic-execution,,,,article_blog_post
Fuzz and Invariant Tests,https://www.cyfrin.io/blog/fuzz-invariant-tests,,,,article_blog_post
Smart Contract Fuzz Tests Using Foundry | Full guide (updated),https://www.cyfrin.io/blog/smart-contract-fuzz-testing-using-foundry,,,,article_blog_post
What is are Blockchain Bridges | Crypto Crosschain in 5 Steps,https://www.cyfrin.io/blog/blockchain-bridges,,,,article_blog_post
